author_id,work_id,author_name,work_title,coverage
tlg1379,tlg055,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Λεύκωσις ὕδατος, δι’ οὗ λευκαίνεται οἰκονομούμενον τὸ ἀρσενικὸν καὶ ἡ σανδαράχη (e cod. Paris. B.N. gr. 2327, fol. 279v) :: TLG 1379 055",tlg
tlg1379,tlg056,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Περὶ λευκώσεως τοῦ ἀρσενικοῦ τοῦ σχιστοῦ (e cod. Paris. B.N. gr. 2327, fol. 279v) :: TLG 1379 056",tlg
tlg1379,tlg057,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Περὶ τοῦ χρυσῶσαι σίδηρον (e cod. Paris. B.N. gr. 2327, fol. 295r) :: TLG 1379 057",tlg
tlg1379,tlg058,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ὅτι σύνθετον καὶ οὐχ ἁπλοῦν τὸ εἶδος καὶ τίς ἡ οἰκονομία (e cod. Venet. Marc. 299, fol. 96r) :: TLG 1379 058",tlg
tlg1379,tlg059,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ποίησις μᾶλλον τοῦ παντός (e cod. Venet. Marc. 299, fol. 97r) :: TLG 1379 059",tlg
tlg1379,tlg060,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ἡ οἰκονομία (e cod. Venet. Marc. 299, fol. 98v) :: TLG 1379 060",tlg
tlg1379,tlg061,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Τίς ἡ τῶν ἀρχαίων ἄσβεστος (e cod. Venet. Marc. 299, fol. 99r) :: TLG 1379 061",tlg
tlg1379,tlg062,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Fragmentum alchemicum (sine titulo) (e cod. Venet. Marc. 299, fol. 99v) :: TLG 1379 062",tlg
tlg1379,tlg063,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Οἰκονομία τῆς ἀσβέστου (e cod. Venet. Marc. 299, fol. 99v) :: TLG 1379 063",tlg
tlg1379,tlg064,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ποίησις ἀσβέστου (e cod. Venet. Marc. 299, fol. 99v) :: TLG 1379 064",tlg
tlg1379,tlg065,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Fragmentum alchemicum (sine titulo) (e cod. Venet. Marc. 299, fol. 100r) :: TLG 1379 065",tlg
tlg1379,tlg066,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Fragmentum alchemicum (sine titulo) (e cod. Venet. Marc. 299, fol. 100v) :: TLG 1379 066",tlg
tlg1379,tlg067,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Fragmentum alchemicum (sine titulo) (e cod. Venet. Marc. 299, fol. 100v) :: TLG 1379 067",tlg
tlg1379,tlg068,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ἡ ποίησις (e cod. Venet. Marc. 299, fol. 100v) :: TLG 1379 068",tlg
tlg1379,tlg069,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ἡ ἀγωγή (e cod. Venet. Marc. 299, 101r) :: TLG 1379 069",tlg
tlg1379,tlg070,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Συμπέρασμα τῆς ποιήσεως (e cod. Venet. Marc. 299, fol. 101r) :: TLG 1379 070",tlg
tlg1379,tlg071,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Περὶ τῆς θείας καὶ ἱερᾶς τέχνης τῶν φιλοσόφων (e cod. Paris. B.N. gr. 2327, fol. 230r) :: TLG 1379 071",tlg
tlg1379,tlg072,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Fragmentum περὶ λευκώσεως (χαλκοῦ) (sine titulo) (e cod. Paris. gr. 2327, fol. 231v) :: TLG 1379 072",tlg
tlg1379,tlg073,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Ὁ λίθος τῆς φιλοσοφίας (fort. auctore Zosimo) (e cod. B.N. gr. 2327, fol. 215v) :: TLG 1379 073",tlg
tlg1379,tlg074,FRAGMENTA ALCHEMICA,"FRAGMENTA ALCHEMICA :: Περὶ τοῦ λίθου τῶν φιλοσόφων (e cod. B.N. gr. 2327, fol. 216r) :: TLG 1379 074",tlg
tlg1381,tlg001,FRAGMENTUM SYNODICAE EPISTULAE CONCILII CAESARIENSIS,FRAGMENTUM SYNODICAE EPISTULAE CONCILII CAESARIENSIS :: Fragmentum epistulae :: TLG 1381 001,tlg
tlg1382,tlg001,FRAGMENTUM TELIAMBICUM,FRAGMENTUM TELIAMBICUM :: Fragmentum teliambicum (P. Oxy. 1.15) :: TLG 1382 001,tlg
tlg1383,tlg001,GEMINUS,GEMINUS :: Elementa astronomiae :: TLG 1383 001,bot
tlg1383,tlg002,GEMINUS,GEMINUS :: Calendarium [Sp.?] :: TLG 1383 002,tlg
tlg1383,tlg005,GEMINUS,GEMINUS :: Fragmenta optica [Dub.] :: TLG 1383 005,tlg
tlg1386,tlg001,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio α sive Recensio vetusta :: TLG 1386 001,tlg
tlg1386,tlg002,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio β :: TLG 1386 002,tlg
tlg1386,tlg003,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio γ (lib. 1) :: TLG 1386 003,tlg
tlg1386,tlg004,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio γ (lib. 2) :: TLG 1386 004,tlg
tlg1386,tlg005,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio γ (lib. 3) :: TLG 1386 005,tlg
tlg1386,tlg006,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio ε :: TLG 1386 006,tlg
tlg1386,tlg007,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio λ (lib. 3) :: TLG 1386 007,tlg
tlg1386,tlg008,HISTORIA ALEXANDRI MAGNI,"HISTORIA ALEXANDRI MAGNI :: Recensio λ (Pseudo–Methodius, redactio 1) :: TLG 1386 008",tlg
tlg1386,tlg009,HISTORIA ALEXANDRI MAGNI,"HISTORIA ALEXANDRI MAGNI :: Recensio λ (Pseudo–Methodius, redactio 2) :: TLG 1386 009",tlg
tlg1386,tlg010,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio β (e cod. Leidensi Vulc. 93) :: TLG 1386 010,tlg
tlg1386,tlg011,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio β (e cod. Paris. gr. 1685 et cod. Messinensi 62) :: TLG 1386 011,tlg
tlg1386,tlg012,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio F (cod. Flor. Laurentianus Ashburn 1444) :: TLG 1386 012,tlg
tlg1386,tlg013,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio E (cod. Eton College 163) :: TLG 1386 013,tlg
tlg1386,tlg014,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio V (cod. Vind. theol. gr. 244) :: TLG 1386 014,tlg
tlg1386,tlg015,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio K (cod. 236 Kutlumussiu–Kloster des Athos) :: TLG 1386 015,tlg
tlg1386,tlg016,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio φ :: TLG 1386 016,tlg
tlg1386,tlg018,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio Byzantina poetica (cod. Marcianus 408) :: TLG 1386 018,tlg
tlg1386,tlg019,HISTORIA ALEXANDRI MAGNI,HISTORIA ALEXANDRI MAGNI :: Recensio poetica (recensio R) :: TLG 1386 019,tlg
tlg1386,tlg020,HISTORIA ALEXANDRI MAGNI,"HISTORIA ALEXANDRI MAGNI :: Recensio δ (e cod. Vat. gr. 1700, 88v–89r) :: TLG 1386 020",tlg
tlg1387,tlg003,(H)AGIAS–DERCYLUS,(H)AGIAS–DERCYLUS :: Fragmenta :: TLG 1387 003,tlg
tlg1388,tlg002,HARMODIUS,HARMODIUS :: Fragmenta :: TLG 1388 002,tlg
tlg1389,tlg001,HARPOCRATION,HARPOCRATION :: Lexicon in decem oratores Atticos :: TLG 1389 001,bot
tlg1390,tlg001,HECATAEUS,HECATAEUS :: Testimonia :: TLG 1390 001,tlg
tlg1390,tlg002,HECATAEUS,HECATAEUS :: Fragmenta :: TLG 1390 002,tlg
tlg1390,tlg003,HECATAEUS,HECATAEUS :: Testimonia :: TLG 1390 003,tlg
tlg1390,tlg004,HECATAEUS,HECATAEUS :: Fragmenta :: TLG 1390 004,bot
tlg1391,tlg001,HEGEMON,HEGEMON :: Epigramma :: TLG 1391 001,tlg
tlg1391,tlg002,HEGEMON,HEGEMON :: Titulus :: TLG 1391 002,tlg
tlg1391,tlg003,HEGEMON,HEGEMON :: Testimonium :: TLG 1391 003,tlg
tlg1391,tlg004,HEGEMON,HEGEMON :: Fragmentum :: TLG 1391 004,tlg
tlg1392,tlg001,HEGESANDER,HEGESANDER :: Fragmenta :: TLG 1392 001,tlg
tlg1393,tlg001,HEGESIANAX,HEGESIANAX :: Fragmenta :: TLG 1393 001,tlg
tlg1393,tlg004,HEGESIANAX,HEGESIANAX :: Fragmenta et titulus :: TLG 1393 004,tlg
tlg1393,tlg005,HEGESIANAX,HEGESIANAX :: Fragmenta :: TLG 1393 005,tlg
tlg1395,tlg004,[HEGESINUS],[HEGESINUS] :: Atthis (fragmentum spurium) (fort. auctore Callippo) :: TLG 1395 004,tlg
tlg1397,tlg003,HEGESIPPUS,HEGESIPPUS :: Fragmenta :: TLG 1397 003,tlg
tlg1398,tlg001,HEGESIPPUS,HEGESIPPUS :: Fragmenta (ex incerto libro) :: TLG 1398 001,tlg
tlg1399,tlg001,PAMPHILUS,PAMPHILUS :: Titulus :: TLG 1399 001,tlg
tlg1400,tlg003,HELIODORUS,HELIODORUS :: Fragmenta :: TLG 1400 003,tlg
tlg1402,tlg001,HEPHAESTION,HEPHAESTION :: Enchiridion de metris :: TLG 1402 001,bot
tlg1402,tlg002,HEPHAESTION,HEPHAESTION :: Introductio metrica :: TLG 1402 002,bot
tlg1402,tlg003,HEPHAESTION,HEPHAESTION :: De poematis :: TLG 1402 003,bot
tlg1402,tlg004,HEPHAESTION,HEPHAESTION :: De signis :: TLG 1402 004,bot
tlg1402,tlg005,HEPHAESTION,HEPHAESTION :: Fragmenta Hephaestionea :: TLG 1402 005,bot
tlg1405,tlg001,HERACLIDES Criticus,HERACLIDES Criticus :: Descriptio Graeciae (sub auctore Dicaearcho vel Athenaeo) :: TLG 1405 001,tlg
tlg1406,tlg003,HERACLIDES,HERACLIDES :: Fragmenta :: TLG 1406 003,tlg
tlg1407,tlg001,HERACLIDES LEMBUS,HERACLIDES LEMBUS :: Excerpta politiarum :: TLG 1407 001,tlg
tlg1407,tlg002,HERACLIDES LEMBUS,HERACLIDES LEMBUS :: Fragmenta :: TLG 1407 002,tlg
tlg1408,tlg001,HERACLIDES,HERACLIDES :: Fragmenta :: TLG 1408 001,tlg
tlg1408,tlg002,HERACLIDES,HERACLIDES :: Περὶ δυσκλίτων ῥημάτων (fragmentum) (P. Rain. 3.33A = P. Vindob. gr. 29815A) :: TLG 1408 002,tlg
tlg1409,opp003,Heraclides Ponticus,Epitoma to Res Publica Atheniensium,leg
tlg1409,tlg001,HERACLIDES PONTICUS,HERACLIDES PONTICUS :: Fragmenta :: TLG 1409 001,tlg
tlg1411,tlg001,HERACLITI EPHESII EPISTULAE,HERACLITI EPHESII EPISTULAE :: Epistulae :: TLG 1411 001,tlg
tlg1412,tlg001,Pseudo–HERACLITI EPISTULAE,Pseudo–HERACLITI EPISTULAE :: Epistulae :: TLG 1412 001,tlg
tlg1413,tlg001,HERACLITUS,HERACLITUS :: De incredibilibus :: TLG 1413 001,tlg
tlg1414,tlg001,HERACLITUS,HERACLITUS :: Allegoriae (= Quaestiones Homericae) :: TLG 1414 001,bot
tlg1416,tlg001,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: De diversis verborum significationibus (= Περὶ διαφόρους σημασίας) (epitome operis Herennii Philonis) (e cod. Paris.suppl. gr. 1238) :: TLG 1416 001,tlg
tlg1416,tlg002,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: De adfinium vocabulorum differentia (lexeis additae e similibus epitomis operis ejusdem cum titulis aliis e codicibus variis aliis) :: TLG 1416 002,tlg
tlg1416,tlg003,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: De propria dictione (= Περὶ κυριολεξίας (epitome operis sub nomine Herennii Philonis) (e cod. Venet. Marciano gr. 512) :: TLG 1416 003,tlg
tlg1416,tlg004,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: De aetatum cognitione (= Γνῶσις περὶ ἡλικιῶν (epitome opusculi sub nomine Herennii Philonis) (e codd. Ambrosiano C 222 + Berol. Phill. 1527) :: TLG 1416 004,tlg
tlg1416,tlg005,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: Testimonia :: TLG 1416 005,tlg
tlg1416,tlg006,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: Fragmenta :: TLG 1416 006,tlg
tlg1416,tlg007,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: De diversis verborum significationibus (= Περὶ διαφόρους σημασίας κατ’ ἀλφάβητον) (epitome operis Herennii Philonis) (e codd. Paris suppl. gr. 1270 + Leid. Voss. Misc. 14 + Bodl. d’Orville B 131 + Vat. regin. 131 + Laur. 42) :: TLG 1416 007,bot
tlg1416,tlg008,(H)EREN(N)IUS PHILO,(H)EREN(N)IUS PHILO :: Fragmenta :: TLG 1416 008,tlg
tlg1419,tlg001,HERMAS,HERMAS :: Pastor :: TLG 1419 001,bot
tlg1419,tlg002,HERMAS,HERMAS :: Fragmenta (ap. Antiochum) :: TLG 1419 002,tlg
tlg1419,tlg003,HERMAS,HERMAS :: Fragmenta (P. Oxy. 3.404) :: TLG 1419 003,tlg
tlg1419,tlg004,HERMAS,HERMAS :: Fragmentum in F (cod. Paris. gr. 1143) :: TLG 1419 004,tlg
tlg1420,tlg001,HERMIAS,HERMIAS :: Fragmentum :: TLG 1420 001,tlg
tlg1421,tlg001,HERMIPPUS,HERMIPPUS :: Fragmenta :: TLG 1421 001,tlg
tlg1421,tlg003,HERMIPPUS,HERMIPPUS :: Titulus :: TLG 1421 003,tlg
tlg1425,tlg001,HERMONAX,HERMONAX :: Fragmenta :: TLG 1425 001,tlg
tlg1426,tlg001,HERODES ATTICUS,HERODES ATTICUS :: Περὶ πολιτείας [Dub.] :: TLG 1426 001,tlg
tlg1427,tlg003,HERODORUS,HERODORUS :: Fragmenta :: TLG 1427 003,tlg
tlg1428,tlg002,HESTIAEUS,HESTIAEUS :: Fragmenta :: TLG 1428 002,tlg
tlg1429,tlg001,HIEROCLES,HIEROCLES :: Ἠθικὴ στοιχείωσις :: TLG 1429 001,tlg
tlg1429,tlg002,HIEROCLES,HIEROCLES :: Fragmenta ethica (ap. Stobaeum) :: TLG 1429 002,tlg
tlg1429,tlg003,HIEROCLES,HIEROCLES :: Fragmenta (ap. Sudam) :: TLG 1429 003,tlg
tlg1430,tlg001,HIERONYMUS,HIERONYMUS :: Fragmenta :: TLG 1430 001,tlg
tlg1431,tlg002,HIPPARCHUS,HIPPARCHUS :: Fragmenta geographica :: TLG 1431 002,tlg
tlg1431,tlg003,HIPPARCHUS,HIPPARCHUS :: In Arati et Eudoxi phaenomena commentariorum libri iii :: TLG 1431 003,bot
tlg1432,tlg001,〈HIPPARCHUS〉,〈HIPPARCHUS〉 :: Fragmentum :: TLG 1432 001,tlg
tlg1433,tlg001,HIPPARCHUS,HIPPARCHUS :: Fragmenta :: TLG 1433 001,tlg
tlg1434,tlg001,HIPPIAS,HIPPIAS :: Testimonia :: TLG 1434 001,tlg
tlg1434,tlg002,HIPPIAS,HIPPIAS :: Fragmenta :: TLG 1434 002,tlg
tlg1434,tlg003,HIPPIAS,HIPPIAS :: Testimonia :: TLG 1434 003,tlg
tlg1434,tlg004,HIPPIAS,HIPPIAS :: Fragmenta :: TLG 1434 004,bot
tlg1435,tlg002,HIPPIAS,HIPPIAS :: Fragmentum :: TLG 1435 002,tlg
tlg1436,tlg001,〈HIPPODAMUS〉,〈HIPPODAMUS〉 :: Fragmenta [Sp.] :: TLG 1436 001,tlg
tlg1436,tlg002,〈HIPPODAMUS〉,〈HIPPODAMUS〉 :: Testimonia :: TLG 1436 002,tlg
tlg1437,tlg001,HIPPON,HIPPON :: Testimonia :: TLG 1437 001,tlg
tlg1437,tlg002,HIPPON,HIPPON :: Fragmenta :: TLG 1437 002,tlg
tlg1438,tlg003,HIPPYS,HIPPYS :: Fragmenta :: TLG 1438 003,tlg
tlg1439,tlg002,HERMARCHUS,HERMARCHUS :: Fragmenta :: TLG 1439 002,tlg
tlg1441,tlg001,IAMBLICHUS,IAMBLICHUS :: Babyloniaca :: TLG 1441 001,bot
tlg1442,tlg004,IDOMENEUS,IDOMENEUS :: Fragmenta :: TLG 1442 004,tlg
tlg1443,tlg001,IGNATIUS,IGNATIUS :: Epistulae vii genuinae (recensio media) :: TLG 1443 001,bot
tlg1443,tlg002,IGNATIUS,IGNATIUS :: Epistulae interpolatae et epistulae suppositiciae (recensio longior) [Sp.] :: TLG 1443 002,bot
tlg1443,tlg003,IGNATIUS,IGNATIUS :: Fragmenta (e cod. Florent. Laur. 6.4) [Sp.] :: TLG 1443 003,tlg
tlg1444,tlg001,ILIAS PARVA,ILIAS PARVA :: Ilias parva (fragmenta) :: TLG 1444 001,tlg
tlg1445,tlg001,ILIU PERSIS,ILIU PERSIS :: Iliu persis (fragmenta) :: TLG 1445 001,tlg
tlg1446,tlg001,ION,ION :: Fragmentum :: TLG 1446 001,tlg
tlg1446,tlg002,ION,ION :: Epigramma :: TLG 1446 002,tlg
tlg1447,tlg001,IRENAEUS,IRENAEUS :: Adversus haereses (libri 1–2) :: TLG 1447 001,bot
tlg1447,tlg002,IRENAEUS,IRENAEUS :: Adversus haereses (liber 3) :: TLG 1447 002,tlg
tlg1447,tlg003,IRENAEUS,IRENAEUS :: Adversus haereses 5.3–13 (P. Jena) :: TLG 1447 003,tlg
tlg1447,tlg004,IRENAEUS,IRENAEUS :: Adversus haereses 3.9 (P. Oxy. 3.405) :: TLG 1447 004,tlg
tlg1447,tlg005,IRENAEUS,IRENAEUS :: Fragmenta deperditorum operum :: TLG 1447 005,tlg
tlg1447,tlg007,IRENAEUS,IRENAEUS :: Adversus haereses (liber 4) :: TLG 1447 007,tlg
tlg1447,tlg008,IRENAEUS,IRENAEUS :: Adversus haereses (liber 5) :: TLG 1447 008,tlg
tlg1447,tlg009,"Irenaeus, Saint, Bishop of Lyon",Fragmenta Synodicae Epistulae.,leg
tlg1450,tlg003,ISTER,ISTER :: Fragmentum (P. Oxy. 26.2442) :: TLG 1450 003,tlg
tlg1450,tlg004,ISTER,ISTER :: Fragmenta :: TLG 1450 004,tlg
tlg1451,tlg001,JOSEPHUS ET ASENETH,JOSEPHUS ET ASENETH :: Confessio et precatio Aseneth :: TLG 1451 001,tlg
tlg1452,tlg003,JUBA II Rex Mauretaniae,JUBA II Rex Mauretaniae :: Fragmenta :: TLG 1452 003,tlg
tlg1459,tlg002,LEPIDUS,LEPIDUS :: Fragmenta :: TLG 1459 002,tlg
tlg1460,tlg001,LESBONAX,LESBONAX :: De figuris :: TLG 1460 001,tlg
tlg1461,tlg001,LEUCIPPUS,LEUCIPPUS :: Testimonia :: TLG 1461 001,tlg
tlg1461,tlg002,LEUCIPPUS,LEUCIPPUS :: Fragmenta :: TLG 1461 002,tlg
tlg1462,tlg001,LIBER ELDAD ET MODAD,LIBER ELDAD ET MODAD :: Fragmentum :: TLG 1462 001,tlg
tlg1463,tlg001,LIBER ENOCH,LIBER ENOCH :: Apocalypsis Enochi :: TLG 1463 001,bot
tlg1463,tlg002,LIBER ENOCH,LIBER ENOCH :: Apocalypsis Enochi (recensio ap. Syncellum) :: TLG 1463 002,tlg
tlg1464,tlg001,LIBER JUBILAEORUM,LIBER JUBILAEORUM :: Fragmenta :: TLG 1464 001,tlg
tlg1466,tlg001,LOLLIANUS,LOLLIANUS :: Φοινικικά (fragmenta) (P. Colon. inv. 3328) :: TLG 1466 001,tlg
tlg1466,tlg002,LOLLIANUS,LOLLIANUS :: Φοινικικά (fragmenta) (P. Colon. inv. 3328) :: TLG 1466 002,tlg
tlg1466,tlg003,LOLLIANUS,LOLLIANUS :: Φοινικικά (fragmentum) (P. Oxy. 11.1368) :: TLG 1466 003,tlg
tlg1469,tlg002,LYCEAS,LYCEAS :: Fragmentum :: TLG 1469 002,tlg
tlg1470,tlg003,LYCUS,LYCUS :: Fragmenta :: TLG 1470 003,tlg
tlg1470,tlg004,LYCUS,LYCUS :: Fragmenta :: TLG 1470 004,tlg
tlg1471,tlg001,LYRICA ADESPOTA (SLG),LYRICA ADESPOTA (SLG) :: Fragmenta :: TLG 1471 001,tlg
tlg1475,tlg001,MAIISTAS,MAIISTAS :: Aretalogia (IG 11.4.1299) :: TLG 1475 001,tlg
tlg1476,tlg001,MAMERCUS,MAMERCUS :: Epigramma :: TLG 1476 001,tlg
tlg1477,tlg003,MANETHO,MANETHO :: Fragmenta :: TLG 1477 003,tlg
tlg1479,tlg001,MARCI AURELII EPISTULA,"MARCI AURELII EPISTULA :: Epistula ad senatum, qua testatur Christianos victoriae causam fuisse :: TLG 1479 001",tlg
tlg1482,tlg001,CYRANIDES,CYRANIDES :: Cyranides :: TLG 1482 001,bot
tlg1483,tlg001,MARTYRIUM ET ASCENSIO ISAIAE,MARTYRIUM ET ASCENSIO ISAIAE :: Fragmenta :: TLG 1483 001,tlg
tlg1484,tlg001,MARTYRIUM POLYCARPI,MARTYRIUM POLYCARPI :: Epistula ecclesiae Smyrnensis de martyrio sancti Polycarpi :: TLG 1484 001,bot
tlg1485,tlg001,MARTYRIUM PTOLEMAEI ET LUCII,MARTYRIUM PTOLEMAEI ET LUCII :: Martyrium Ptolemaei et Lucii :: TLG 1485 001,tlg
tlg1486,tlg001,MATRON,MATRON :: Convivium Atticum :: TLG 1486 001,bot
tlg1486,tlg002,MATRON,MATRON :: Fragmenta :: TLG 1486 002,bot
tlg1486,tlg003,MATRON,MATRON :: Fragmenta :: TLG 1486 003,tlg
tlg1487,tlg001,MAXIMUS,MAXIMUS :: Περὶ καταρχῶν :: TLG 1487 001,bot
tlg1487,tlg002,MAXIMUS,MAXIMUS :: Περὶ καταρχῶν (epitome) :: TLG 1487 002,bot
tlg1488,tlg001,MAXIMUS,MAXIMUS :: Fragmentum ex libro de materia :: TLG 1488 001,tlg
tlg1489,tlg003,MEGASTHENES,MEGASTHENES :: Fragmenta :: TLG 1489 003,tlg
tlg1490,tlg001,〈MEGILLUS〉,〈MEGILLUS〉 :: Fragmentum :: TLG 1490 001,tlg
tlg1491,tlg002,MELANTHIUS,MELANTHIUS :: Fragmenta :: TLG 1491 002,tlg
tlg1493,tlg001,MELINNO,MELINNO :: Εἰς Ῥώμην :: TLG 1493 001,tlg
tlg1494,tlg001,MELISSUS,MELISSUS :: Testimonia :: TLG 1494 001,tlg
tlg1494,tlg002,MELISSUS,MELISSUS :: Fragmenta :: TLG 1494 002,tlg
tlg1495,tlg001,MELITO,MELITO :: De pascha (P. Beatty 8 + P. Bodmer 13 + P. Oxy. 13.1600) :: TLG 1495 001,tlg
tlg1495,tlg002,MELITO,MELITO :: Fragmentum (P. Bodmer 12) :: TLG 1495 002,tlg
tlg1495,tlg003,MELITO,MELITO :: Fragmenta :: TLG 1495 003,tlg
tlg1496,tlg003,MEMNON,MEMNON :: Fragmenta :: TLG 1496 003,tlg
tlg1498,tlg003,MENANDER,MENANDER :: Fragmenta :: TLG 1498 003,tlg
tlg1499,tlg002,MENECLES,MENECLES :: Fragmenta :: TLG 1499 002,tlg
tlg1500,tlg001,MENECRATES,MENECRATES :: Fragmentum et titulus :: TLG 1500 001,tlg
tlg1503,tlg002,MENECRATES,MENECRATES :: Fragmenta :: TLG 1503 002,tlg
tlg1504,tlg003,MENELAUS,MENELAUS :: Fragmenta et titulus :: TLG 1504 003,tlg
tlg1505,tlg001,MENESTHENES,MENESTHENES :: Fragmentum :: TLG 1505 001,tlg
tlg1506,tlg002,MENODOTUS,MENODOTUS :: Fragmenta :: TLG 1506 002,tlg
tlg1507,tlg001,〈METOPUS〉,〈METOPUS〉 :: Fragmenta :: TLG 1507 001,tlg
tlg1508,tlg001,METRODORUS,METRODORUS :: Fragmenta :: TLG 1508 001,tlg
tlg1508,tlg002,METRODORUS,METRODORUS :: Testimonia :: TLG 1508 002,tlg
tlg1508,tlg003,METRODORUS,METRODORUS :: Fragmenta :: TLG 1508 003,tlg
tlg1509,tlg001,〈MILON〉,〈MILON〉 :: Fragmentum :: TLG 1509 001,tlg
tlg1511,tlg001,MIMNERMUS,MIMNERMUS :: Fragmenta :: TLG 1511 001,tlg
tlg1512,tlg002,MINYAS,MINYAS :: Minyas (fragmenta) :: TLG 1512 002,tlg
tlg1514,tlg001,MNASEAS,MNASEAS :: Fragmenta :: TLG 1514 001,tlg
tlg1514,tlg002,MNASEAS,MNASEAS :: Fragmenta :: TLG 1514 002,tlg
tlg1515,tlg001,MOERIS,MOERIS :: Lexicon Atticum :: TLG 1515 001,tlg
tlg1516,tlg003,MOLPIS,MOLPIS :: Fragmenta :: TLG 1516 003,tlg
tlg1521,tlg001,VITA ET SENTENTIAE SECUNDI,VITA ET SENTENTIAE SECUNDI :: Vita Secundi :: TLG 1521 001,tlg
tlg1521,tlg002,VITA ET SENTENTIAE SECUNDI,VITA ET SENTENTIAE SECUNDI :: Sententiae :: TLG 1521 002,tlg
tlg1523,tlg003,MYRON,MYRON :: Fragmenta :: TLG 1523 003,tlg
tlg1524,tlg001,NAUMACHIUS,NAUMACHIUS :: Fragmentum :: TLG 1524 001,tlg
tlg1525,tlg003,NEANTHES,NEANTHES :: Fragmenta :: TLG 1525 003,tlg
tlg1526,tlg001,NEOPTOLEMUS,NEOPTOLEMUS :: Fragmenta :: TLG 1526 001,tlg
tlg1527,tlg001,NEPUALIUS,NEPUALIUS :: Περὶ τῶν κατὰ ἀντιπάθειαν καὶ συμπάθειαν :: TLG 1527 001,tlg
tlg1529,tlg003,NICANDER,NICANDER :: Fragmenta :: TLG 1529 003,tlg
tlg1530,tlg005,NICANOR,NICANOR :: Fragmenta :: TLG 1530 005,tlg
tlg1533,tlg001,NICIAS,NICIAS :: Epigrammata :: TLG 1533 001,tlg
tlg1533,tlg002,NICIAS,NICIAS :: Fragmentum :: TLG 1533 002,tlg
tlg1534,tlg002,NICOCLES,NICOCLES :: Fragmenta :: TLG 1534 002,tlg
tlg1535,tlg002,NICOCRATES,NICOCRATES :: Fragmenta :: TLG 1535 002,tlg
tlg1541,tlg001,NOSTOI,NOSTOI :: Nostoi (fragmenta) :: TLG 1541 001,tlg
tlg1542,tlg001,NUMENIUS,NUMENIUS :: Fragmenta :: TLG 1542 001,bot
tlg1544,tlg003,NYMPHIS,NYMPHIS :: Fragmenta :: TLG 1544 003,tlg
